learning_outcome_code,education_level,phase,subject,element_name,learning_outcome_text,source_resource_id,official_source_url,verification_status
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-B-2.2,SD,B,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Persepsi Irama,"Mendeteksi irama dasar yaitu ketukan, irama, birama lagu 3/4, 4/4 dan 6/8 serta irama bahasa; mendiskriminasi irama dasar dan irama bahasa melalui kegiatan membedakan berbagai macam irama dasar dan irama bahasa yaitu irama kalimat tanya dan kalimat larangan; mengidentifikasi berbagai irama dasar maupun irama bahasa sesuai makna yang sebenarnya dan melakukan komprehensi irama dasar dan irama bahasa untuk berkomunikasi menggunakan Alat Bantu dengar (ABD) atau tanpa ABD sebatas sisa pendengaran.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-B-2.3,SD,B,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Latihan Prawicara,"Melakukan latihan keterarahan wajah berupa latihan kemampuan kontak mata dan kontak wajah secara langsung atau menggunakan media cermin; melakukan keterarahan suara dalam latihan pengucapan kata atau bersuara; melakukan pelemasan organ wicara pada bagian gigi melalui kegiatan menunjukkan gigi, menggigit bibir bawah, dan menggerakkan gigi; melakukan pelemasan organ wicara rahang melalui kegiatan membuka dan menutup rahang dengan gerakan yang teratur dan tepat; menggerakkan ke kiri dan kekanan, lalu memutar secara horizontal; melakukan latihan pernapasan dengan meniup tisu dari jarak yang berbeda; melakukan latihan pembentukan suara yaitu meraban, menyadarkan suara, merasakan getaran, melafalkan vokal bersuara, dan menirukan ucapan (huruf, suku kata, kata) pada huruf alveolar ( /t/, /d/, /n/, /l/, /s/, /z/, /r/) serta huruf labiodental (/f/)",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-B-2.4,SD,B,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Latihan Pembentukan Fonem,"Melakukan latihan organ bicara yang mengandung vokal konsonan dental alveolar hambat tak bersuara /t/; konsonan dental alveolar bersuara /d/; konsonan lateral dental bersuara /l/; konsonan palatal alveolar semi vokal bersuara /y/; konsonan labiodental frikatif (desisi) tak bersuara /f/; konsonan dental frikatif (desis) tak bersuara /s/; konsonan dental frikatif (desis) bersuara /z/; dan konsonan dental getar bersuara /r/ untuk kemudian diterapkan pada pengucapan kata baik di awal, di tengah, maupun di akhir kata.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-B-2.5,SD,B,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Pengembangan Komunikasi (Ekspresif dan Reseptif),"Mengucapkan kalimat-kalimat mengenai materi kesiapsiagaan bencana (ancaman yang akan terjadi dan mencari pertolongan), materi tentang kesehatan reproduksi (konsep perempuan dan laki-laki serta kesetaraan gender) dalam konsep sederhana, materi tentang hobi dan informasi-informasi aktual lainnya; melakukan latihan pengucapan sesuai dengan tekanan dan irama yang baik dan benar untuk berkomunikasi secara lisan, isyarat maupun komunikasi total dalam pembentukan jenis atau ragam kalimat tanya dimana, berapa, dan kapan dengan penggunaan pola Subjek, Predikat, dan Objek (SPO).",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-C-3.1,SD,C,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Persepsi Bunyi,"Mendeteksi bunyi latar belakang, suara manusia di lingkungan sekitar yang terdengar secara tiba-tiba, suara manusia di lingkungan yang diperdengarkan secara langsung, suara kelompok kata, dan suara kalimat; mendiskriminasi berbagai macam bunyi termasuk bunyi bahasa, dua kata yang mengandung konsonan sengau dan letup dan dua kata yang mengandung konsonan letup dengan geser; mengidentifikasi bunyi sebagai sinyal yang pernah didiskriminasi; mengidentifikasi bunyi bahasa; mengomprehensi bunyi bahasa berupa kalimat perintah dan kalimat berita untuk komunikasi dengan menggunakan ABD atau tanpa ABD sebatas sisa pendengaran.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-C-3.2,SD,C,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Persepsi Irama,"Mendeteksi irama dasar yaitu ketukan, irama, birama lagu 3/4, 4/4 dan 6/8 dan irama bahasa. Mendiskriminasi irama dasar dan irama bahasa melalui berbagai kegiatan membedakan berbagai macam irama dasar dan irama bahasa yaitu irama kalimat tanya dan kalimat berita; mengidentifikasi berbagai irama dasar maupun irama bahasa sesuai makna yang sebenarnya; melakukan komprehensi untuk dapat memanfaatkan irama dasar dan irama bahasa untuk berkomunikasi menggunakan ABD atau tanpa ABD sebatas sisa pendengaran.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-C-3.3,SD,C,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Latihan Prawicara,"Melakukan latihan keterarahan wajah berupa latihan kemampuan kontak mata dan kontak wajah secara langsung atau menggunakan media cermin; melakukan keterarahan suara dalam latihan pengucapan kata atau bersuara; melakukan pelemasan organ wicara pada bagian bibir melalui berbagai kegiatan yaitu menggerakan bibir ke samping dan ke depan bergantian; membuka dan menutup bibir dengan gigi merapat dan rahang tertutup; memasukkan bibir dengan mulut terbuka, lalu dengan mulut tertutup; serta menguncupkan bibir dan menggerakkan ujungnya; melakukan pelemasan organ wicara pada bagian lidah melalui berbagai kegiatan yaitu senam lidah dengan menjulurkan lidah keluar lurus kiri dan kanan, masukkan ke dalam, lidah tekan ke pipi kiri dan kanan, rahang atas dan bawah, dan kegiatan lain yang dapat melemaskan organ bicara bibir; melakukan pelemasan organ wicara pada bagian gigi melalui kegiatan menunjukkan gigi, menggigit bibir bawah, dan menggerakkan gigi; melakukan pelemasan organ wicara rahang melalui kegiatan membuka dan menutup dengan gerakan yang lancar dan tepat; dan menggerakkan ke kiri dan ke kanan, lalu memutar secara horizontal; melakukan latihan pernapasan melalui kegiatan meniup lilin dengan jarak yang berbeda-beda; dan melakukan latihan pembentukan suara yaitu meraban, menyadarkan suara, merasakan getaran, melafalkan vokal bersuara, menirukan ucapan (huruf, suku kata, kata) pada huruf konsonan dorsovelar (/k/, /g/, /ng/, dan huruf konsonan palatal /c/, /j/, dan /ny/).",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-C-3.4,SD,C,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Latihan Pembentukan Fonem,"Melakukan latihan organ bicara yang mengandung konsonan palatal tak bersuara /c/; konsonan palatal hambat bersuara /j/; konsonan palatal tak bersuara /ny/; konsonan velar hambat tak bersuara /k/; konsonan velar hambat bersuara /g/; konsonan velar nasal bersuara /ng/; konsonan glottal frikatif bersuara /h/ untuk kemudian diterapkan pada pengucapan kata baik di awal, di tengah, maupun di akhir kata.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-C-3.5,SD,C,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Pengembangan Komunikasi (Ekspresif dan Reseptif),"Mengucapkan kalimat-kalimat terkait materi kesiapsiagaan bencana (sign alami/gejala alam akan adanya bencana, akibat, ancaman yang akan terjadi, menggunakan alat dan benda untuk menyelamatkan diri sendiri, mencari pertolongan, dan cara-cara menjaga diri); materi tentang kesehatan reproduksi (kesetaraan gender dan materi pubertas); dan materi tentang cita-cita dan informasi-informasi aktual lainnya; dan melakukan latihan pengucapan sesuai dengan tekanan dan irama yang baik dan benar untuk berkomunikasi secara lisan, isyarat maupun komunikasi total dalam pembentukan jenis atau ragam kalimat tanya mengapa dan bagaimana dan kalimat berita dengan penggunaan pola Subjek, Predikat, Objek dan Keterangan (SPOK).",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-D-4.1,SMP,D,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Persepsi Bunyi,"Mendeteksi bunyi latar belakang, bunyi benda, bunyi alam sekitar, suara binatang di lingkungan sekitar, jumlah bunyi, sifat bunyi (cepat-lambat, panjang-pendek, keras-lemah dan tinggi-rendah), arah bunyi, suara nama hari, bulan, bilangan, suara manusia di lingkungan sekitar yang terdengar secara tiba-tiba, suara manusia di lingkungan yang diperdengarkan secara langsung, dan bunyi bahasa berupa fonem, nama panggilan, suara unsur suprasegmental (panjang-pendek, tinggi-rendah, keras-lemah, cepat-lambat) dan jumlah suku kata, konsonan dan kata benda, suara kelompok kata dan suara kalimat; mendiskriminasi berbagai macam bunyi termasuk bunyi bahasa yaitu kata yang kontras pada aspek bersuara-tak bersuara dan dua kata yang mengandung konsonan getar, dua kata yang mengandung konsonan sengau dan letup dan dua kata yang mengandung konsonan letup dengan geser; mengidentifikasi bunyi sebagai sinyal yang pernah didiskriminasi; mengidentifikasi bunyi bahasa dalam hal pernyataan betul, pernyataan ya, pernyataan sudah, kata ganti, kata perintah, kata kerja, pernyataan salah, pernyataan tidak, pernyataan belum dan kalimat tanya, kata keterangan, dan lawan kata; dan memanfaatkan bunyi yang telah diperoleh untuk komunikasi berupa kalimat perintah dan kalimat berita dengan menggunakan ABD atau tanpa ABD sebatas sisa pendengaran.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-D-4.2,SMP,D,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Persepsi Irama,"Mendeteksi irama dasar yaitu ketukan irama 2/4, 3/4, 4/4 dan 6/8 serta irama bahasa; mendiskriminasi irama dasar dan irama bahasa melalui kegiatan membedakan berbagai macam irama dasar dan irama bahasa, misalnya: kalimat tanya, kalimat perintah, kalimat larangan, dan kalimat berita; mengidentifikasi berbagai irama dasar maupun irama bahasa sesuai makna yang sebenarnya; melakukan kegiatan komprehensi untuk dapat memanfaatkan irama dasar dan irama bahasa untuk berkomunikasi menggunakan ABD atau tanpa ABD sebatas sisa pendengaran.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-D-4.3,SMP,D,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Latihan Prawicara,"Melakukan latihan keterarahan wajah berupa latihan kemampuan kontak mata dan kontak wajah secara langsung atau menggunakan media cermin; melakukan keterarahan suara dalam latihan pengucapan kata atau bersuara; melakukan pelemasan seluruh organ wicara pada bagian bibir, lidah, gigi, rahang, tenggorokan dan perut; melakukan latihan pernapasan melalui kegiatan meniup benda-benda kecil; melakukan latihan pembentukan suara yaitu meraban, menyadarkan suara, merasakan getaran; dan melafalkan vokal bersuara dan menirukan ucapan (huruf, suku kata, kata) pada seluruh huruf vokal dan konsonan.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-D-4.4,SMP,D,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Latihan Pembentukan Fonem,"Melakukan latihan organ bicara yang mengandung vokal /a/, /i/, /u/, /e/, dan /o/, bilabial tak bersuara /p/; konsonan bilabial bersuara /b/, /m/, dan /w/; konsonan dental alveolar hambat tak bersuara /t/; konsonan dental alveolar bersuara /d/; konsonan lateral dental bersuara /l/; konsonan palatal alveolar semi vokal bersuara /y/; konsonan labiodental frikatif (desisi) tak bersuara /f/; konsonan dental frikatif (desis) tak bersuara /s/; konsonan dental frikatif (desis) bersuara /z/; konsonan dental getar bersuara /r/; konsonan palatal tak bersuara /c/; konsonan palatal hambat bersuara /j/; konsonan palatal tak bersuara /ny/; konsonan velar hambat tak bersuara /k/; konsonan velar hambat bersuara /g/; konsonan velar nasal bersuara /ng/; dan konsonan glottal frikatif bersuara /h/ untuk kemudian diterapkan pada pengucapan kata baik di awal, di tengah, maupun di akhir kata.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-D-4.5,SMP,D,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Pengembangan Komunikasi (Ekspresif dan Reseptif),"Mengucapkan kalimat-kalimat mengenai materi kesiapsiagaan bencana (gejala alam akan adanya bencana, akibat, ancaman yang akan terjadi), menggunakan alat dan benda untuk menyelamatkan diri sendiri, mencari pertolongan, dan cara-cara menjaga diri, simbol penyelamatan, dan P3K; materi tentang kesehatan reproduksi (materi konsep laki-laki dan perempuan, kesetaraan gender, materi pubertas; dan informasi-informasi aktual lainnya); dan melakukan latihan pengucapan sesuai dengan tekanan dan irama yang baik dan benar untuk berkomunikasi secara lisan, isyarat maupun komunikasi total dalam pembentukan jenis atau ragam kalimat atau ragam kalimat baik dalam tahap penggunaan Subjek Predikat (SP) maupun dalam tahap Subjek, Predikat, Objek (SPO) dan Subjek, Predikat, Objek, Keterangan (SPOK) pada kalimat berita, kalimat tanya, dan kalimat perintah.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-E-5.1,SMA,E,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Persepsi Bunyi,"Mendeteksi suara manusia, suara lambang bahasa kalimat, dan latar kondisi lingkungan kerja di lingkungan yang diperdengarkan secara langsung maupun rekaman; mendiskriminasi berbagai macam bunyi suara manusia, suara lambang bahasa kalimat, dan latar kondisi lingkungan kerja di lingkungan yang diperdengarkan secara langsung maupun rekaman; mengidentifikasi bunyi sebagai sinyal yang pernah didiskriminasi; mengidentifikasi bunyi bahasa dalam hal kata tanya mengapa dan bagaimana, kata keterangan dan lawan kata; memanfaatkan suara tersebut dalam berkomunikasi secara lisan, tulisan maupun isyarat baik menggunakan ABD atau tanpa ABD sebatas sisa pendengaran.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-E-5.2,SMA,E,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Persepsi Irama,"Mendeteksi berbagai irama yaitu panjang-pendek, warna suara/timbre (tinggi-rendah suara), lagu sederhana dan irama bahasa baik secara langsung maupun rekaman; mendiskriminasi berbagai irama yaitu panjang-pendek, warna suara/timbre (tinggirendah suara), lagu sederhana dan irama bahasa baik secara langsung maupun rekaman; mengidentifikasi berbagai irama, panjang-pendek, warna suara/timbre (tinggi-rendah suara), lagu sederhana dan irama bahasa baik secara langsung maupun rekaman; dan mengomprehensi irama dan suara tersebut untuk berkomunikasi secara mandiri menggunakan lisan, tulisan, maupun isyarat.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
LO-PROGRAM-KEBUTUHAN-KHUSUS-PENGEMBANGAN-KOMUNIKASI-PERSEPSI-BUNYI-DAN-IRAMA-PKPBI-E-5.3,SMA,E,"Program Kebutuhan Khusus Pengembangan Komunikasi, Persepsi Bunyi, dan Irama (pkpbi)",Latihan Prawicara,"melakukan kegiatan interaksi bersama teman untuk melatih konsentrasinya (keterarahan wajah dan keterarahan suara) dengan benar dan mandiri. Peserta didik melakukan latihan pelemasan bicara dan pernapasan dengan mandiri menggunakan berbagai alat yang tersedia di lingkunganya; melakukan latihan teknik bicara untuk berkomunikasi dengan mempertimbangkan artikulasi, tempo, dan irama baik langsung maupun menggunakan cermin secara mandiri.",AUTO-119,https://kurikulum.kemendikdasmen.go.id/service/download.php?kategori=rujukan&id=119,extracted_machine
